validation_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
905.9885864257812,3.705134630203247,False,1,cafe5528,2023-08-17_16-30-34,1692289834,3.705134630203247,151600,ip-172-31-38-240,172.31.38.240,3.705134630203247,1
860.8179931640625,3.360193967819214,True,2,cafe5528,2023-08-17_16-30-37,1692289837,7.065328598022461,151600,ip-172-31-38-240,172.31.38.240,7.065328598022461,2
