validation_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
859.5696411132812,1275.9519374370575,True,1,6a4abc52,2023-08-17_17-03-58,1692291838,1275.9519374370575,163219,ip-172-31-38-240,172.31.38.240,1275.9519374370575,1
