validation_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
771.8411254882812,332.1971251964569,False,1,dc80cd11,2023-08-17_17-30-10,1692293410,332.1971251964569,162929,ip-172-31-38-240,172.31.38.240,332.1971251964569,1
761.4829711914062,322.20210456848145,True,2,dc80cd11,2023-08-17_17-35-33,1692293733,654.3992297649384,162929,ip-172-31-38-240,172.31.38.240,654.3992297649384,2
